Participant ID,Physical Activity,Fruits/Veg Servings,Sleep Quality,Stress Level,Overall Health,Diet Type,Exercise Type Preferred,Work Environment,Living Area
2569,8.23,8.93,8,4,7,Meat-Eater,Strength Training,Mixed,Suburban
2570,9.36,3.95,5,2,7,Meat-Eater,Sports,Student,Urban
2571,4.65,2.02,2,6,5,Meat-Eater,Yoga/Pilates,Fieldwork,Urban
2572,9.15,8.83,8,1,7,Vegetarian,Sports,Office,Suburban
2573,3.89,6.72,8,8,1,Vegan,Cardio,Remote,Suburban
2574,5.29,2.48,2,3,10,Meat-Eater,Yoga/Pilates,Fieldwork,Suburban
2575,3.03,4.87,1,9,1,Meat-Eater,Strength Training,Remote,Urban
2576,6.76,3.59,1,3,8,Meat-Eater,None,Mixed,Suburban
2577,9.81,7.63,9,4,9,Pescatarian,Sports,Office,Urban
2578,6.43,5.08,5,1,7,Flexitarian,Yoga/Pilates,Student,Suburban
2579,4.22,9.9,9,6,5,Pescatarian,None,Remote,Rural
2580,6.83,1.49,3,4,6,Flexitarian,Strength Training,Remote,Urban
2581,2.11,4.2,2,8,4,Vegetarian,None,Remote,Urban
2582,9,5.34,8,3,9,Vegan,Cardio,Student,Urban
2583,5.53,5.53,9,4,7,Vegetarian,None,Remote,Rural
2584,5.04,3.84,1,5,4,Flexitarian,Strength Training,Office,Urban
2585,6.27,7.56,9,3,7,Vegan,Yoga/Pilates,Mixed,Urban
2586,6.62,8.87,10,2,8,Meat-Eater,Strength Training,Office,Urban
2587,1.65,9.45,9,8,2,Flexitarian,None,Office,Suburban
2588,7.14,8.25,5,5,1,Vegetarian,Strength Training,Fieldwork,Suburban
2589,3.18,8.66,10,6,4,Meat-Eater,Strength Training,Student,Urban
2590,7.43,5.95,10,1,9,Vegan,Strength Training,Remote,Urban
2591,8.4,8.43,5,1,9,Vegetarian,Sports,Office,Rural
2592,8.24,3.73,2,3,7,Flexitarian,Cardio,Office,Rural
2593,5.97,4.59,4,1,10,Vegetarian,Cardio,Fieldwork,Rural
2594,5.68,3.85,2,5,2,Meat-Eater,Sports,Fieldwork,Suburban
2595,2.29,5.21,6,10,1,Pescatarian,None,Mixed,Suburban
2596,7.98,3.57,1,3,7,Flexitarian,Sports,Mixed,Rural
2597,3.44,9.65,5,7,4,Meat-Eater,Strength Training,Student,Rural
2598,5.47,3.82,4,3,8,Flexitarian,Strength Training,Mixed,Rural
2599,3.56,1.88,5,6,1,Pescatarian,Yoga/Pilates,Student,Suburban
2600,2.2,5.74,6,8,3,Vegan,None,Mixed,Urban
2601,6.67,1.51,4,5,1,Flexitarian,Cardio,Fieldwork,Rural
2602,1.49,1.99,2,8,1,Flexitarian,None,Remote,Suburban
2603,7.74,2.97,5,3,9,Pescatarian,Strength Training,Remote,Urban
2604,3.86,5.18,10,7,2,Meat-Eater,None,Office,Urban
2605,1,4.9,2,10,4,Vegan,None,Fieldwork,Suburban
2606,5.6,8.2,7,4,9,Flexitarian,Sports,Fieldwork,Rural
2607,1.42,7.66,8,9,4,Flexitarian,None,Mixed,Urban
2608,3.49,4.84,1,10,3,Meat-Eater,None,Fieldwork,Rural
2609,7.36,4,2,4,6,Meat-Eater,Cardio,Remote,Urban
2610,1.56,3.85,4,6,5,Vegetarian,None,Student,Urban
2611,8.55,7.97,8,4,7,Meat-Eater,Sports,Office,Rural
2612,1.03,1.47,2,6,4,Pescatarian,None,Remote,Suburban
2613,3.22,1.12,1,10,1,Meat-Eater,Strength Training,Remote,Suburban
2614,7.67,8.16,10,4,7,Flexitarian,Sports,Remote,Suburban
2615,3.85,5.29,5,9,5,Vegetarian,Sports,Mixed,Suburban
2616,1.92,2.18,2,6,5,Pescatarian,None,Student,Rural
2617,4.24,3.12,4,6,4,Flexitarian,None,Fieldwork,Rural
2618,3.43,9.39,5,8,5,Flexitarian,Cardio,Mixed,Rural
2619,8.58,8.74,6,2,10,Flexitarian,Strength Training,Remote,Urban
2620,3.82,7.39,10,9,2,Vegan,None,Fieldwork,Urban
2621,8.1,5.34,6,2,7,Flexitarian,Sports,Mixed,Rural
2622,9.03,5.68,10,2,9,Vegetarian,Cardio,Student,Rural
2623,4.9,9.78,6,9,1,Meat-Eater,Cardio,Remote,Urban
2624,9.19,9.69,8,1,9,Vegetarian,Strength Training,Fieldwork,Suburban
2625,4.4,2.94,1,8,3,Pescatarian,Yoga/Pilates,Office,Suburban
2626,9.68,8.3,8,5,5,Pescatarian,Cardio,Remote,Suburban
2627,1.8,2.78,3,9,1,Flexitarian,None,Mixed,Urban
2628,7.18,2.92,1,4,7,Flexitarian,Sports,Office,Rural
2629,5.44,7.08,8,5,3,Vegan,Yoga/Pilates,Mixed,Rural
2630,4.49,4.65,1,7,3,Vegetarian,Sports,Mixed,Suburban
2631,6.69,9.38,7,3,10,Vegan,None,Office,Suburban
2632,7.33,1.8,5,2,7,Vegetarian,Sports,Student,Rural
2633,1.04,5.6,10,10,1,Vegetarian,None,Mixed,Urban
2634,2.5,9.27,10,10,2,Meat-Eater,None,Fieldwork,Rural
2635,7.42,9.14,6,3,10,Pescatarian,Sports,Fieldwork,Urban
2636,7,2.41,4,5,3,Pescatarian,Yoga/Pilates,Office,Urban
2637,9.69,4.3,3,5,5,Vegetarian,Sports,Student,Rural
2638,7.85,6.57,7,3,9,Meat-Eater,Strength Training,Fieldwork,Suburban
2639,9.56,2.43,1,4,8,Vegetarian,Sports,Student,Suburban
2640,7.32,9.71,5,2,10,Flexitarian,Sports,Remote,Suburban
2641,3.68,9.23,10,9,1,Pescatarian,Strength Training,Student,Rural
2642,1.95,2.5,2,9,1,Flexitarian,None,Student,Urban
2643,8.04,2.09,1,2,6,Vegan,Strength Training,Remote,Rural
2644,6.8,1.77,4,4,9,Vegetarian,None,Fieldwork,Urban
2645,1.43,9.18,10,8,2,Pescatarian,None,Office,Suburban
2646,4.24,2.74,4,7,1,Vegan,Sports,Student,Urban
2647,9.61,4.75,4,1,9,Flexitarian,Sports,Fieldwork,Suburban
2648,5.5,5.04,9,4,6,Meat-Eater,Sports,Fieldwork,Suburban
2649,4.89,6.39,8,10,4,Vegetarian,Cardio,Student,Rural
2650,5.12,1.65,1,2,6,Vegan,None,Office,Rural
2651,2.88,3.04,1,6,2,Pescatarian,None,Fieldwork,Rural
2652,4.32,9.38,8,10,5,Pescatarian,Sports,Fieldwork,Rural
2653,4.33,9.18,7,6,1,Meat-Eater,Yoga/Pilates,Remote,Suburban
2654,1.47,8.03,7,9,5,Pescatarian,None,Student,Suburban
2655,7.91,1.17,3,5,1,Vegan,Cardio,Office,Urban
2656,4.75,3.94,2,9,2,Vegan,Yoga/Pilates,Mixed,Suburban
2657,8.4,6.65,9,5,5,Vegan,Cardio,Fieldwork,Urban
2658,8.65,3.48,4,2,9,Vegan,Strength Training,Remote,Urban
2659,2.91,9.19,6,8,1,Pescatarian,None,Office,Rural
2660,6.92,6.71,7,3,6,Flexitarian,Yoga/Pilates,Office,Rural
2661,5.25,1.65,4,1,9,Vegetarian,None,Mixed,Suburban
2662,8.92,9.18,6,5,2,Vegetarian,Strength Training,Fieldwork,Suburban
2663,2.94,9.62,5,9,3,Pescatarian,None,Remote,Rural
2664,7.1,1.7,3,2,6,Meat-Eater,Sports,Office,Rural
2665,6.47,5.79,6,2,9,Meat-Eater,Strength Training,Mixed,Urban
2666,3.66,3.73,1,7,3,Pescatarian,Sports,Student,Suburban
2667,2.23,4.54,3,8,1,Flexitarian,None,Mixed,Suburban
2668,6.86,2.62,5,4,10,Meat-Eater,Cardio,Remote,Rural
2669,7.65,6.2,7,2,9,Flexitarian,Strength Training,Mixed,Rural
2670,3.84,9.62,10,7,5,Vegan,Cardio,Student,Urban
2671,6.8,5.53,9,1,7,Vegan,Cardio,Fieldwork,Rural
2672,4.56,1.75,5,10,3,Meat-Eater,None,Mixed,Rural
2673,7.42,6.58,9,5,4,Flexitarian,Strength Training,Student,Rural
2674,2.79,4.06,4,10,1,Vegan,None,Student,Rural
2675,9.01,8.7,8,1,6,Vegan,Strength Training,Fieldwork,Rural
2676,3.59,4.91,5,8,3,Vegetarian,Sports,Student,Urban
2677,4.31,2.74,1,6,5,Flexitarian,Yoga/Pilates,Student,Urban
2678,1.52,2.72,5,7,5,Vegetarian,None,Office,Urban
2679,2,7.92,6,9,4,Pescatarian,None,Office,Urban
2680,5.64,3.39,5,2,9,Flexitarian,None,Remote,Urban
2681,3.41,7.91,8,7,5,Pescatarian,None,Fieldwork,Urban
2682,8.52,2.85,4,4,9,Vegetarian,Strength Training,Office,Urban
2683,1.13,3.9,2,10,5,Vegetarian,None,Fieldwork,Rural
2684,4.41,5.19,6,6,3,Flexitarian,Cardio,Student,Suburban
2685,4.04,9.49,7,8,4,Meat-Eater,Sports,Office,Suburban
2686,1.17,9.39,5,7,5,Flexitarian,None,Fieldwork,Rural
2687,2.12,2.86,1,7,4,Meat-Eater,None,Office,Suburban
2688,4.72,4.22,1,8,1,Meat-Eater,Cardio,Student,Urban
2689,5.44,2.34,4,1,6,Vegetarian,None,Student,Urban
2690,4.64,5.59,5,7,2,Flexitarian,None,Mixed,Rural
2691,5.78,5.15,7,3,10,Meat-Eater,Sports,Fieldwork,Urban
2692,6.36,9.11,7,2,7,Pescatarian,Yoga/Pilates,Fieldwork,Suburban
2693,1.09,9.37,5,10,5,Vegetarian,None,Student,Urban
2694,5.18,4.45,2,5,4,Meat-Eater,Sports,Office,Rural
2695,9.67,5.43,7,2,10,Pescatarian,Cardio,Office,Suburban
2696,5.67,9.07,6,2,6,Vegetarian,None,Fieldwork,Rural
2697,7.1,8.26,8,5,4,Flexitarian,Cardio,Mixed,Urban
2698,3.81,1.03,3,7,1,Meat-Eater,Sports,Student,Rural
2699,7.97,3.88,2,1,9,Vegetarian,Cardio,Student,Urban
2700,7.96,4.8,1,1,10,Vegetarian,Strength Training,Fieldwork,Rural
2701,5.69,3.07,4,4,10,Flexitarian,Strength Training,Student,Suburban
2702,9.78,2.8,5,1,6,Pescatarian,Cardio,Fieldwork,Rural
2703,2.13,1.34,5,7,3,Flexitarian,None,Remote,Urban
2704,1.15,6.79,5,7,5,Vegetarian,None,Remote,Suburban
2705,7.93,3.36,4,3,8,Vegetarian,Sports,Remote,Suburban
2706,8.26,1.47,4,1,9,Meat-Eater,Strength Training,Remote,Suburban
2707,2.08,3.08,4,10,3,Vegetarian,None,Remote,Urban
2708,3.39,8.22,8,10,1,Flexitarian,None,Mixed,Rural
2709,1.16,8.66,9,9,2,Flexitarian,None,Student,Suburban
2710,3.64,5.35,6,8,2,Flexitarian,None,Office,Urban
2711,7.96,4.74,4,5,1,Pescatarian,Sports,Student,Suburban
2712,5.66,9.8,6,4,7,Meat-Eater,Yoga/Pilates,Office,Urban
2713,4.13,2.81,4,6,1,Pescatarian,Strength Training,Mixed,Suburban
2714,4.35,2.94,3,8,5,Vegan,Sports,Fieldwork,Urban
2715,1.01,3.63,3,8,3,Meat-Eater,None,Remote,Rural
2716,3.7,2.55,3,7,2,Meat-Eater,Sports,Fieldwork,Rural
2717,6.82,4.41,4,1,10,Vegetarian,Sports,Office,Rural
2718,9.77,9.2,6,3,7,Vegan,Sports,Office,Urban
2719,8.62,6.54,10,4,9,Vegan,Strength Training,Office,Rural
2720,1.21,4.71,5,10,1,Meat-Eater,None,Remote,Suburban
2721,9.09,9.41,5,1,6,Vegetarian,Sports,Mixed,Suburban
2722,8.05,1.44,5,1,10,Vegan,Sports,Student,Suburban
2723,8.02,2.89,4,3,9,Meat-Eater,Sports,Student,Rural
2724,5.12,6.09,7,3,8,Pescatarian,Strength Training,Office,Urban
2725,4.58,6.54,7,8,4,Flexitarian,None,Remote,Urban
2726,3.73,1.36,2,9,4,Pescatarian,Sports,Office,Urban
2727,1.59,4.63,4,7,3,Pescatarian,None,Office,Suburban
2728,3.05,6.84,9,8,3,Pescatarian,None,Mixed,Suburban
2729,3.22,7.28,8,7,4,Flexitarian,Sports,Student,Urban
2730,5.36,6.74,8,2,7,Pescatarian,Yoga/Pilates,Office,Urban
2731,7.73,3.89,3,1,7,Pescatarian,Sports,Fieldwork,Suburban
2732,5.26,1.84,5,5,4,Flexitarian,Cardio,Student,Suburban
2733,1.52,4.84,1,10,2,Vegetarian,None,Student,Rural
2734,9.62,2.16,3,4,8,Flexitarian,Sports,Mixed,Urban
2735,9.48,9.53,9,4,8,Pescatarian,Cardio,Office,Suburban
2736,8.07,5.28,6,5,2,Vegetarian,Sports,Fieldwork,Rural
2737,9.92,3.86,3,5,3,Vegan,Strength Training,Office,Suburban
2738,5.9,7.9,6,1,6,Vegan,Strength Training,Student,Rural
2739,9.66,5.48,7,1,8,Vegetarian,Sports,Student,Rural
2740,1.68,3.79,4,10,4,Flexitarian,None,Office,Urban
2741,4.29,8.31,9,8,5,Vegan,None,Fieldwork,Rural
2742,3.03,8.8,6,8,2,Meat-Eater,Sports,Fieldwork,Suburban
2743,2.76,7.06,10,6,2,Vegetarian,None,Student,Rural
2744,2.27,1.42,3,7,3,Pescatarian,None,Mixed,Suburban
2745,6.6,6.1,10,5,3,Vegetarian,Cardio,Fieldwork,Urban
2746,8.03,7.87,6,4,10,Meat-Eater,Cardio,Student,Suburban
2747,6.2,2.23,3,3,10,Meat-Eater,Yoga/Pilates,Office,Urban
2748,2.32,3.06,3,7,4,Vegetarian,None,Mixed,Urban
2749,8.3,8.94,5,3,6,Flexitarian,Sports,Remote,Rural
2750,6.72,1.18,1,2,9,Pescatarian,Sports,Remote,Urban
2751,4.49,7.77,5,10,2,Pescatarian,Yoga/Pilates,Remote,Urban
2752,7.07,5.26,10,5,3,Pescatarian,Sports,Office,Rural
2753,3.34,5.02,6,10,4,Meat-Eater,Strength Training,Mixed,Rural
2754,4.11,1.06,4,6,3,Meat-Eater,Sports,Student,Urban
2755,9.26,8.37,7,2,8,Vegetarian,Sports,Remote,Rural
2756,3.61,4.24,5,9,4,Meat-Eater,Sports,Remote,Urban
2757,5.23,5.87,5,4,9,Meat-Eater,Sports,Remote,Suburban
2758,9.01,7.1,6,5,5,Pescatarian,Cardio,Office,Suburban
2759,7.37,7.32,10,4,6,Pescatarian,Sports,Fieldwork,Rural
2760,1.56,9.6,6,8,5,Flexitarian,None,Student,Rural
2761,2.33,5.78,6,7,1,Vegan,None,Fieldwork,Urban
2762,1.07,4.6,5,7,4,Vegetarian,None,Office,Suburban
2763,6.68,9.58,10,2,6,Flexitarian,Sports,Remote,Urban
2764,5.03,6.78,9,3,7,Flexitarian,Yoga/Pilates,Fieldwork,Suburban
2765,2.21,3.68,1,6,5,Meat-Eater,None,Remote,Rural
2766,9.62,2.14,5,3,10,Vegetarian,Strength Training,Mixed,Urban
2767,5.77,8.58,5,2,10,Pescatarian,Cardio,Mixed,Suburban
2768,3.18,4.26,5,7,3,Meat-Eater,Sports,Remote,Urban
2769,5.51,6.94,9,2,8,Vegetarian,Strength Training,Student,Rural
2770,7.12,5.24,10,4,9,Meat-Eater,Strength Training,Fieldwork,Urban
2771,1.69,2.79,5,6,4,Vegetarian,None,Student,Suburban
2772,3.47,6.42,5,8,3,Meat-Eater,None,Remote,Rural
2773,8.26,1.55,3,2,10,Flexitarian,Sports,Office,Urban
2774,5.14,4.72,1,5,3,Vegetarian,Yoga/Pilates,Fieldwork,Rural
2775,5.92,5.92,7,1,6,Vegetarian,Strength Training,Office,Rural
2776,4.9,4.92,2,10,5,Pescatarian,None,Fieldwork,Rural
2777,1.4,7.74,10,6,3,Pescatarian,None,Fieldwork,Rural
2778,2.49,8.45,6,7,4,Flexitarian,None,Mixed,Urban
2779,5.01,7.94,10,1,8,Flexitarian,None,Mixed,Rural
2780,2.88,1.35,1,6,2,Vegetarian,None,Office,Urban
2781,1.45,2.75,3,7,3,Meat-Eater,None,Fieldwork,Suburban
2782,8.59,5.83,10,5,5,Vegan,Cardio,Office,Rural
2783,9.83,9.41,7,5,3,Vegan,Strength Training,Fieldwork,Suburban
2784,8.14,8.51,10,4,9,Pescatarian,Sports,Student,Suburban
2785,8.68,8.58,7,5,1,Vegetarian,Strength Training,Mixed,Urban
2786,3.18,3.73,2,10,2,Meat-Eater,Sports,Mixed,Urban
2787,9.65,4.87,1,1,10,Flexitarian,Sports,Remote,Rural
2788,2.77,5.24,10,9,4,Pescatarian,None,Office,Suburban
2789,9.56,2.42,4,2,7,Vegetarian,Cardio,Remote,Urban
2790,9.95,1.28,3,2,8,Vegan,Strength Training,Office,Rural
2791,7.41,9.52,7,3,7,Flexitarian,Sports,Office,Urban
2792,9.83,3.17,4,4,6,Vegetarian,Cardio,Fieldwork,Suburban
2793,6.13,3.16,1,1,7,Pescatarian,Strength Training,Office,Urban
2794,3.34,1.75,3,8,2,Meat-Eater,Yoga/Pilates,Remote,Urban
2795,4.93,9.36,5,8,3,Vegan,None,Remote,Suburban
2796,6.34,6.22,7,2,8,Flexitarian,Yoga/Pilates,Fieldwork,Suburban
2797,1.66,7,9,10,5,Meat-Eater,None,Fieldwork,Urban
2798,6.6,9.2,7,1,8,Vegetarian,Cardio,Student,Rural
2799,9.83,4.11,5,4,7,Meat-Eater,Sports,Remote,Urban
2800,2.71,6.59,10,8,1,Vegan,None,Fieldwork,Suburban
2801,8.13,1.35,1,1,8,Pescatarian,Cardio,Mixed,Suburban
2802,9.17,2.68,3,2,10,Pescatarian,Strength Training,Mixed,Rural
2803,9.49,8.48,6,3,10,Vegan,Sports,Office,Rural
2804,9.64,7.9,6,3,7,Meat-Eater,Cardio,Fieldwork,Urban
2805,5.69,4.16,4,2,8,Vegetarian,Sports,Fieldwork,Suburban
2806,9.8,4.39,2,2,8,Meat-Eater,Strength Training,Mixed,Suburban
2807,7.82,5.8,9,2,10,Flexitarian,Strength Training,Office,Rural
2808,2.46,1,2,6,3,Vegetarian,None,Remote,Suburban
2809,5.29,3.17,2,1,7,Vegan,Cardio,Fieldwork,Suburban
2810,7.46,2.87,2,1,6,Vegetarian,Cardio,Remote,Rural
2811,3.23,3.25,3,10,2,Vegetarian,None,Office,Urban
2812,6.77,8.25,8,3,8,Meat-Eater,Cardio,Remote,Urban
2813,7,3.52,1,1,7,Vegetarian,Yoga/Pilates,Student,Urban
2814,2.46,2.72,4,10,4,Vegetarian,None,Mixed,Suburban
2815,6.09,5.54,9,3,9,Meat-Eater,Cardio,Remote,Suburban
2816,7.94,8.79,7,1,8,Vegetarian,Strength Training,Student,Urban
2817,5.49,3.17,3,2,8,Pescatarian,None,Student,Urban
2818,1.11,1.71,2,9,1,Meat-Eater,None,Student,Rural
2819,1.08,4.21,2,6,2,Pescatarian,None,Office,Urban
2820,4.21,7.73,9,9,1,Flexitarian,None,Office,Urban
2821,9.34,5.96,10,1,8,Pescatarian,Cardio,Mixed,Urban
2822,3.06,8.35,7,7,3,Flexitarian,Cardio,Fieldwork,Urban
2823,6.71,9.64,10,4,10,Flexitarian,Cardio,Remote,Urban
2824,3,8.13,5,10,1,Vegetarian,None,Mixed,Suburban
2825,3.9,6.43,8,7,3,Flexitarian,None,Office,Urban
2826,8.63,5.44,7,4,9,Pescatarian,Sports,Mixed,Urban
2827,7.56,1.36,1,4,10,Vegan,Sports,Mixed,Urban
2828,1.86,9.86,5,7,2,Pescatarian,None,Mixed,Suburban
2829,4.86,4.45,4,7,5,Flexitarian,None,Fieldwork,Rural
2830,1.26,2.37,1,7,2,Meat-Eater,None,Fieldwork,Urban
2831,5.33,7,9,3,9,Pescatarian,None,Remote,Rural
2832,6.96,3.56,1,5,2,Vegetarian,Cardio,Student,Rural
2833,2.07,6.27,10,6,1,Pescatarian,None,Mixed,Urban
2834,3.6,6.28,9,9,2,Vegetarian,Yoga/Pilates,Student,Rural
2835,4.58,5.01,5,6,2,Vegan,Yoga/Pilates,Mixed,Rural
2836,9.28,8.53,6,2,10,Vegan,Cardio,Student,Rural
2837,9.94,3.38,1,5,4,Flexitarian,Cardio,Student,Rural
2838,1.4,5.04,9,10,2,Vegan,None,Remote,Rural
2839,7.85,5.84,5,3,6,Meat-Eater,Strength Training,Mixed,Suburban
2840,4.35,6.97,5,7,5,Vegetarian,Sports,Office,Rural
2841,4.53,8.06,5,9,4,Flexitarian,Yoga/Pilates,Office,Suburban
2842,7.79,4.55,5,3,9,Flexitarian,Sports,Mixed,Urban
2843,9.27,6.81,5,2,8,Flexitarian,Sports,Mixed,Urban
2844,9.56,2.36,4,3,6,Vegetarian,Cardio,Remote,Suburban
2845,6.19,9.39,10,1,10,Meat-Eater,Yoga/Pilates,Office,Urban
2846,4.21,4.45,4,7,5,Pescatarian,Yoga/Pilates,Mixed,Urban
2847,8.09,7.57,9,4,6,Flexitarian,Strength Training,Remote,Urban
2848,3.26,1.18,2,9,4,Pescatarian,Sports,Fieldwork,Urban
2849,6.08,2.85,4,2,7,Pescatarian,Sports,Office,Suburban
2850,4.23,5.38,10,8,1,Vegetarian,Cardio,Student,Urban
2851,6.91,8.9,7,5,5,Pescatarian,None,Office,Suburban
2852,3.16,5.75,10,7,1,Vegan,None,Mixed,Suburban
2853,2.72,9.37,8,9,4,Pescatarian,None,Office,Suburban
2854,9.26,5.35,7,1,8,Vegan,Cardio,Fieldwork,Rural
2855,1.92,5.41,9,9,3,Vegan,None,Office,Suburban
2856,5.55,2.08,2,5,2,Flexitarian,None,Fieldwork,Suburban
2857,2.99,8.22,7,9,2,Flexitarian,None,Student,Rural
2858,1.35,3.22,3,10,4,Vegetarian,None,Mixed,Suburban
2859,1.32,9.1,10,7,2,Vegetarian,None,Student,Rural
2860,2.58,9.2,8,9,3,Flexitarian,None,Student,Rural
2861,8.8,9.49,7,3,9,Vegetarian,Cardio,Student,Suburban
2862,3.54,5.68,9,8,4,Vegan,Sports,Remote,Suburban
2863,9.55,7.09,10,4,9,Meat-Eater,Strength Training,Office,Urban
2864,6.23,8.01,9,4,6,Vegan,Cardio,Fieldwork,Rural
2865,4.93,2.18,5,6,2,Vegan,Yoga/Pilates,Remote,Rural
2866,6.22,6.41,8,4,10,Vegan,Cardio,Remote,Suburban
2867,5.65,1.31,2,1,8,Flexitarian,Cardio,Remote,Rural
2868,7.83,5.48,8,1,7,Flexitarian,Sports,Student,Suburban
2869,3.54,2.39,5,6,3,Meat-Eater,Sports,Remote,Suburban
2870,4.18,2.65,4,6,2,Pescatarian,Yoga/Pilates,Fieldwork,Rural
2871,9.05,4.29,5,2,10,Vegetarian,Sports,Fieldwork,Rural
2872,9.52,4.89,1,3,8,Vegetarian,Cardio,Remote,Suburban
2873,9.03,6.61,5,1,10,Vegan,Cardio,Student,Rural
2874,4.78,1.67,3,8,3,Vegetarian,Yoga/Pilates,Mixed,Urban
2875,8.02,5.53,6,1,6,Vegan,Sports,Student,Suburban
2876,5.29,2.64,1,3,6,Vegan,Cardio,Office,Rural
2877,5.48,6.17,9,4,8,Flexitarian,Cardio,Remote,Suburban
2878,2.84,6.74,8,9,3,Meat-Eater,None,Office,Suburban
2879,6.32,6.01,10,3,10,Meat-Eater,Sports,Mixed,Rural
2880,2.68,7.64,8,6,4,Flexitarian,None,Fieldwork,Suburban
2881,3.98,4.02,3,7,3,Flexitarian,None,Mixed,Rural
2882,8.7,7.89,8,3,7,Flexitarian,Cardio,Student,Rural
2883,2.86,4.89,1,10,2,Pescatarian,None,Remote,Rural
2884,1.64,5.36,8,7,2,Flexitarian,None,Remote,Suburban
2885,1.62,6.83,5,10,1,Vegan,None,Student,Rural
2886,9.47,1.17,1,3,10,Vegan,Cardio,Remote,Suburban
2887,5.56,6.89,6,1,6,Meat-Eater,Strength Training,Remote,Urban
2888,4.68,6.57,7,10,2,Meat-Eater,Strength Training,Remote,Rural
2889,8.3,3.79,5,3,8,Pescatarian,Strength Training,Office,Suburban
2890,8.52,1.77,1,2,7,Meat-Eater,Sports,Mixed,Rural
2891,3.99,1.82,3,6,3,Vegan,Cardio,Fieldwork,Suburban
2892,7.24,9.31,9,5,5,Vegetarian,Cardio,Student,Urban
2893,7.94,7.2,10,3,9,Vegetarian,Strength Training,Mixed,Urban
2894,6.89,2.14,4,1,8,Meat-Eater,Cardio,Student,Urban
2895,2.36,4.21,3,6,1,Vegan,None,Mixed,Rural
2896,8.88,6.33,10,4,7,Meat-Eater,Strength Training,Mixed,Rural
2897,5.85,8.52,7,1,7,Meat-Eater,Yoga/Pilates,Mixed,Urban
2898,3.54,1.39,3,8,2,Vegan,Cardio,Fieldwork,Rural
2899,4.83,3.13,4,7,3,Pescatarian,None,Student,Suburban
2900,1.34,9.01,8,9,5,Pescatarian,None,Student,Rural
2901,2.15,1.08,3,8,3,Vegan,None,Fieldwork,Suburban
2902,7.89,2.81,2,3,6,Vegan,Sports,Office,Rural
2903,1,9.63,5,8,2,Flexitarian,None,Fieldwork,Rural
2904,4.75,6.52,8,10,3,Vegan,Cardio,Remote,Urban
2905,5.7,3.36,2,5,2,Pescatarian,Yoga/Pilates,Student,Suburban
2906,1.49,1.6,4,7,1,Flexitarian,None,Remote,Rural
2907,9.76,1.25,3,3,9,Flexitarian,Sports,Remote,Suburban
2908,3.04,3.2,2,10,4,Meat-Eater,Strength Training,Student,Suburban
2909,3.74,8.93,10,10,4,Pescatarian,Yoga/Pilates,Office,Rural
2910,3.74,4.74,5,10,2,Vegetarian,None,Student,Urban
2911,3.07,7.48,5,7,3,Vegan,None,Office,Suburban
2912,1.01,9.26,5,7,2,Flexitarian,None,Office,Urban
2913,7.56,4.67,4,3,10,Vegetarian,Cardio,Student,Urban
2914,9.7,2.72,1,4,8,Vegetarian,Strength Training,Office,Suburban
2915,3.02,5.65,9,8,1,Flexitarian,Strength Training,Mixed,Suburban
2916,6.97,9.17,10,5,4,Vegan,None,Fieldwork,Rural
2917,7.68,8.24,6,5,3,Vegetarian,Cardio,Remote,Urban
2918,8.64,1.59,2,1,8,Meat-Eater,Sports,Student,Suburban
2919,4.8,7.23,10,8,4,Meat-Eater,Yoga/Pilates,Mixed,Suburban
2920,3.73,6.15,7,10,1,Flexitarian,Yoga/Pilates,Office,Rural
2921,3.93,9.17,10,10,2,Meat-Eater,Strength Training,Office,Suburban
2922,7.41,2.1,2,4,7,Flexitarian,Strength Training,Mixed,Suburban
2923,8.35,5.81,8,1,8,Pescatarian,Sports,Student,Urban
2924,2.63,8.92,9,8,4,Pescatarian,None,Office,Urban
2925,4.34,4.69,3,7,5,Flexitarian,Yoga/Pilates,Mixed,Urban
2926,9.12,5.34,8,3,6,Vegetarian,Strength Training,Mixed,Suburban
2927,8.26,1.63,4,3,7,Flexitarian,Cardio,Remote,Urban
2928,9.86,3.5,4,4,6,Pescatarian,Sports,Office,Rural
2929,7.79,3.92,1,3,6,Vegan,Cardio,Fieldwork,Urban
2930,4.54,9.51,8,9,1,Flexitarian,Cardio,Remote,Rural
2931,6.32,3.54,1,4,9,Vegetarian,Cardio,Office,Suburban
2932,6.95,5.15,6,5,4,Flexitarian,None,Remote,Suburban
2933,1.71,7.04,5,7,4,Vegan,None,Fieldwork,Suburban
2934,5.9,2.46,4,4,8,Meat-Eater,Yoga/Pilates,Office,Rural
2935,7.38,5.38,9,1,9,Pescatarian,Sports,Mixed,Urban
2936,2.51,7.65,9,6,3,Pescatarian,None,Remote,Rural
2937,8.03,8.8,6,2,7,Flexitarian,Strength Training,Remote,Suburban
2938,6.25,6.64,8,4,7,Vegan,Strength Training,Student,Rural
2939,9.57,7.02,5,2,7,Vegetarian,Strength Training,Student,Rural
2940,1.38,2.14,5,10,2,Vegetarian,None,Student,Suburban
2941,3.39,9.51,10,6,2,Vegetarian,Yoga/Pilates,Student,Rural
2942,6.41,2.19,3,3,9,Meat-Eater,Sports,Mixed,Urban
2943,3.67,7.97,8,6,5,Meat-Eater,None,Office,Urban
2944,7.43,3.38,4,4,9,Pescatarian,Sports,Remote,Urban
